TitleNumber,Title,WtrPubIndicator,PubType,Participant,Share,IPNameNumber,CurrentAffliation,RegistrationDate,RegistrationOrigin,ISWCNumber,SongviewStatus
72267588,ONE TIME,W," ",WASHINGTON DENZEL THOMAS,25.00,00839001158,"BMI     ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
72326255,2016,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",10/01/2025,WORKS REGISTRATION,T3356145723,Reconciled
72326255,2016,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",10/01/2025,WORKS REGISTRATION,T3356145723,Reconciled
72326255,2016,W," ",TOPE ALLASSNE,50.00,01147425954,"BMI     ",10/01/2025,WORKS REGISTRATION,T3356145723,Reconciled
72677027,LULRAY,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689840,Reconciled
72677027,LULRAY,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689840,Reconciled
72677027,LULRAY,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689840,Reconciled
72677027,LULRAY,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689840,Reconciled
72677036,KASINO,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",08/28/2025,WORKS REGISTRATION,T3348437010,Reconciled
72677036,KASINO,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348437010,Reconciled
72677036,KASINO,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348437010,Reconciled
72677036,KASINO,W," ",JAYC MIA,50.00,00878203512,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348437010,Reconciled
72677041,RELAPSE,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",08/22/2025,WORKS REGISTRATION,"           ",Reconciled
72677041,RELAPSE,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",08/22/2025,WORKS REGISTRATION,"           ",Reconciled
72677041,RELAPSE,W," ",MILANO DERRICK,50.00,"           ","NA      ",08/22/2025,WORKS REGISTRATION,"           ",Reconciled
72677041,RELAPSE,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",08/22/2025,WORKS REGISTRATION,"           ",Reconciled
72677042,ASHLEY BROTHA,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/12/2025,WORKS REGISTRATION,T3351689691,Reconciled
72677042,ASHLEY BROTHA,W," ",JENKINS CRAIG KYLE (MR),50.00,00544740451,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689691,Reconciled
72677042,ASHLEY BROTHA,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689691,Reconciled
72677042,ASHLEY BROTHA,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351689691,Reconciled
72677081,TYLER DURDEN,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/18/2025,WORKS REGISTRATION,T3353075482,Reconciled
72677081,TYLER DURDEN,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/18/2025,WORKS REGISTRATION,T3353075482,Reconciled
72677081,TYLER DURDEN,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/18/2025,WORKS REGISTRATION,T3353075482,Reconciled
72677081,TYLER DURDEN,W," ",JAYC MIA,50.00,00878203512,"BMI     ",09/18/2025,WORKS REGISTRATION,T3353075482,Reconciled
72677082,NEMA NEPHEW,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/15/2025,WORKS REGISTRATION,T3353075448,Reconciled
72677082,NEMA NEPHEW,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/15/2025,WORKS REGISTRATION,T3353075448,Reconciled
72677082,NEMA NEPHEW,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/15/2025,WORKS REGISTRATION,T3353075448,Reconciled
72677082,NEMA NEPHEW,W," ",JAYC MIA,50.00,00878203512,"BMI     ",09/15/2025,WORKS REGISTRATION,T3353075448,Reconciled
72677116,DT VOICE,P,O,UNKNOWN PUBLISHER,25.00,00288936892,"NA      ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,P,O,TENYOR MUSIC,12.50,00263286262,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,P,O,ASKIA WORLDWIDE PUBLISHING,12.50,00674024551,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,W," ",JAYC MIA,25.00,00878203512,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677116,DT VOICE,W," ",CHERRY BRANDON LEE,25.00,00367234354,"BMI     ",09/16/2025,WORKS REGISTRATION,T3353075379,Reconciled
72677117,KNUCKLES,P,O,SONY/ATV SONGS LLC,50.00,00187062752,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348436993,Reconciled
72677117,KNUCKLES,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348436993,Reconciled
72677117,KNUCKLES,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348436993,Reconciled
72677117,KNUCKLES,W," ",JAYC MIA,50.00,00878203512,"BMI     ",08/28/2025,WORKS REGISTRATION,T3348436993,Reconciled
72677130,TO THE MONEY,P,O,UNKNOWN PUBLISHER,75.00,00288936892,"NA      ",10/08/2025,WORKS REGISTRATION,"           ",Reconciled
72677130,TO THE MONEY,P,O,TF ENTERTAINMENT,25.00,00832610267,"BMI     ",10/08/2025,WORKS REGISTRATION,"           ",Reconciled
72677130,TO THE MONEY,W," ",PRIMO DANTE,50.00,"           ","NA      ",10/08/2025,WORKS REGISTRATION,"           ",Reconciled
72677130,TO THE MONEY,W," ",SORRELL CASADA AARON,25.00,00816076637,"BMI     ",10/08/2025,WORKS REGISTRATION,"           ",Reconciled
72677130,TO THE MONEY,W," ",ROBINSON LAKEYAH DANEE,25.00,00391204479,"ASCAP   ",10/08/2025,WORKS REGISTRATION,"           ",Reconciled
72677149,SOFT SPOT 955 REMIX,P,O,UNKNOWN PUBLISHER,75.00,00288936892,"NA      ",07/01/2025,WORKS REGISTRATION,"           ",Reconciled
72677149,SOFT SPOT 955 REMIX,P,O,TF ENTERTAINMENT,25.00,00832610267,"BMI     ",07/01/2025,WORKS REGISTRATION,"           ",Reconciled
72677149,SOFT SPOT 955 REMIX,W," ",BERISHAJ CHRISTIAN,75.00,"           ","NA      ",07/01/2025,WORKS REGISTRATION,"           ",Reconciled
72677149,SOFT SPOT 955 REMIX,W," ",SORRELL CASADA AARON,25.00,00816076637,"BMI     ",07/01/2025,WORKS REGISTRATION,"           ",Reconciled
72677150,FOOD STAMP FELONS,P,O,UNKNOWN PUBLISHER,65.00,00288936892,"NA      ",10/02/2025,WORKS REGISTRATION,T3356144219,Reconciled
72677150,FOOD STAMP FELONS,P,O,TF ENTERTAINMENT,35.00,00832610267,"BMI     ",10/02/2025,WORKS REGISTRATION,T3356144219,Reconciled
72677150,FOOD STAMP FELONS,W," ",SORRELL CASADA AARON,35.00,00816076637,"BMI     ",10/02/2025,WORKS REGISTRATION,T3356144219,Reconciled
72677150,FOOD STAMP FELONS,W," ",JAYC MIA,50.00,00878203512,"BMI     ",10/02/2025,WORKS REGISTRATION,T3356144219,Reconciled
72677150,FOOD STAMP FELONS,W," ",GARDNER TREVON MR,15.00,00377302752,"BMI     ",10/02/2025,WORKS REGISTRATION,T3356144219,Reconciled
72677152,DOLLA KUZIN,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/02/2025,WORKS REGISTRATION,T3349659974,Reconciled
72677152,DOLLA KUZIN,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",09/02/2025,WORKS REGISTRATION,T3349659974,Reconciled
72677152,DOLLA KUZIN,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/02/2025,WORKS REGISTRATION,T3349659974,Reconciled
72677152,DOLLA KUZIN,W," ",JAYC MIA,50.00,00878203512,"BMI     ",09/02/2025,WORKS REGISTRATION,T3349659974,Reconciled
72677161,MOONAH MOOD,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",10/09/2025,WORKS REGISTRATION,"           ",Reconciled
72677161,MOONAH MOOD,P,O,TF ENTERTAINMENT,50.00,00832610267,"BMI     ",10/09/2025,WORKS REGISTRATION,"           ",Reconciled
72677161,MOONAH MOOD,W," ",PRIMO DANTE,50.00,"           ","NA      ",10/09/2025,WORKS REGISTRATION,"           ",Reconciled
72677161,MOONAH MOOD,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",10/09/2025,WORKS REGISTRATION,"           ",Reconciled
73893176,TOOTH ACHE,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",12/15/2025,WORKS REGISTRATION,T3371826227,Reconciled
73893176,TOOTH ACHE,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",12/15/2025,WORKS REGISTRATION,T3371826227,Reconciled
73893176,TOOTH ACHE,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",12/15/2025,WORKS REGISTRATION,T3371826227,Reconciled
73893176,TOOTH ACHE,W," ",LOTAS SHERRATT HENRY AUGUST (MR),50.00,00376310172,"BMI     ",12/15/2025,WORKS REGISTRATION,T3371826227,Reconciled
73958552,CHUCK MONEY,P,O,UNKNOWN PUBLISHER,65.00,00288936892,"NA      ",08/28/2025,WORKS REGISTRATION,"           ",Reconciled
73958552,CHUCK MONEY,W," ",UNKNOWN WRITER,65.00,00396710530,"NA      ",08/28/2025,WORKS REGISTRATION,"           ",Reconciled
73958552,CHUCK MONEY,P,O,TF ENTERTAINMENT,35.00,00832610267,"BMI     ",08/28/2025,WORKS REGISTRATION,"           ",Reconciled
73958552,CHUCK MONEY,W," ",SORRELL CASADA AARON,35.00,00816076637,"BMI     ",08/28/2025,WORKS REGISTRATION,"           ",Reconciled
74268948,PLAYGROUND,W," ",KHARCHENKO OLESKSII,16.66,"           ","NA      ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,P,O,WC MUSIC CORP,16.68,00053026414,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,P,O,UNKNOWN PUBLISHER,83.32,00288936892,"NA      ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,W," ",LIEMAN KOLBY GRAY,16.68,01054122014,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,W," ",VALDEZ JAIME,25.00,01079240456,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,P,O,GRAYVUESMUSICPUBLISHING,0.00,01136842262,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,P,O,RGMP,0.00,01187138732,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,W," ",SORRELL CASADA AARON,25.00,00816076637,"BMI     ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74268948,PLAYGROUND,W," ",TODDWILLIAMS ERIC ALEXIS,16.68,01122945181,"ASCAP   ",02/19/2026,WORKS REGISTRATION,"           ",Pending Society Review
74845226,BIGSKUBA,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",09/12/2025,WORKS REGISTRATION,T3351651593,Reconciled
74845226,BIGSKUBA,P,O,WARNER-TAMERLANE PUBLISHING CORP,50.00,00185314175,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351651593,Reconciled
74845226,BIGSKUBA,W," ",MC CURTIS MARTIN RAFEAL,50.00,00473414655,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351651593,Reconciled
74845226,BIGSKUBA,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",09/12/2025,WORKS REGISTRATION,T3351651593,Reconciled
74979634,NEWPORT 500S,P,O,TRAXXFDR PUBLISHING WORLDWIDE,50.00,01090760855,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371819028,Pending Society Review
74979634,NEWPORT 500S,W," ",SALINAS MATTHEW ROBERT,50.00,00560776039,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371819028,Pending Society Review
74979634,NEWPORT 500S,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371819028,Pending Society Review
75337355,SPINT,P,O,SMOKE BEATS PUBLISHING,50.00,01087023372,"BMI     ",12/12/2025,WORKS REGISTRATION,T3370164168,Reconciled
75337355,SPINT,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",12/12/2025,WORKS REGISTRATION,T3370164168,Reconciled
75337355,SPINT,W," ",LEE STYREAN RICHARD MR,50.00,00824826720,"BMI     ",12/12/2025,WORKS REGISTRATION,T3370164168,Reconciled
75752755,OVER PRESSIN,P,O,UNKNOWN PUBLISHER,75.00,00288936892,"NA      ",12/16/2025,WORKS REGISTRATION,T3371811171,Reconciled
75752755,OVER PRESSIN,W," ",PREJEAN TERENCE GLEN,25.00,00355964130,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371811171,Reconciled
75752755,OVER PRESSIN,P,O,SONGS BY SAMBAMUSICPUBLISHING,25.00,00895238296,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371811171,Reconciled
75752755,OVER PRESSIN,W," ",GARRISON STEFEN MAURICE (MR),25.00,00704509952,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371811171,Reconciled
75752755,OVER PRESSIN,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371811171,Reconciled
76583396,DOES IT AGAIN,W," ",TRACKTEAM,50.00,"           ","NA      ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
76583396,DOES IT AGAIN,P,O,UNKNOWN PUBLISHER,75.00,00288936892,"NA      ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
76583396,DOES IT AGAIN,P,O,TF ENTERTAINMENT,25.00,00832610267,"BMI     ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
76583396,DOES IT AGAIN,W," ",SORRELL CASADA AARON,25.00,00816076637,"BMI     ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
76583396,DOES IT AGAIN,W," ",HOLTON NASAAN MR,25.00,00822369144,"BMI     ",01/28/2026,WORKS REGISTRATION,"           ",Pending Society Review
76649853,SPEED RUN,P,O,TENYOR MUSIC,25.00,00263286262,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371793061,Reconciled
76649853,SPEED RUN,P,O,ASKIA WORLDWIDE PUBLISHING,25.00,00674024551,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371793061,Reconciled
76649853,SPEED RUN,P,O,IPM SONGS,50.00,01171442284,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371793061,Reconciled
76649853,SPEED RUN,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371793061,Reconciled
76649853,SPEED RUN,W," ",CHERRY BRANDON LEE,50.00,00367234354,"BMI     ",12/16/2025,WORKS REGISTRATION,T3371793061,Reconciled
76909255,BLOXKSIDE,P,O,KNOXTHISDATWAVE PUBLISHING,50.00,01076251565,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
76909255,BLOXKSIDE,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
76909255,BLOXKSIDE,W," ",ALVES BRANDON ALEXANDER MR,50.00,00856911505,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77352909,HOUSE RULES,P,O,MANUSCRIPT,0.00,00686021835,"NA      ",01/21/2026,WORKS REGISTRATION,T3383732938,Reconciled
77352909,HOUSE RULES,W," ",LIVINGSTON DEMARIO LAMARR,150.00,00716808823,"BMI     ",01/21/2026,WORKS REGISTRATION,T3383732938,Reconciled
77352909,HOUSE RULES,W," ",SADABABY,50.00,00816076735,"BMI     ",01/21/2026,WORKS REGISTRATION,T3383732938,Reconciled
77428683,SAIBAMAN,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",02/06/2026,WORKS REGISTRATION,T3383707919,Reconciled
77428683,SAIBAMAN,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",02/06/2026,WORKS REGISTRATION,T3383707919,Reconciled
77428683,SAIBAMAN,W," ",SORRELL CASADA AARON,25.00,00816076637,"BMI     ",02/06/2026,WORKS REGISTRATION,T3383707919,Reconciled
77428683,SAIBAMAN,W," ",MCCOLLUM MILES PARKS (MR),25.00,00819974779,"BMI     ",02/06/2026,WORKS REGISTRATION,T3383707919,Reconciled
77428683,SAIBAMAN,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",02/06/2026,WORKS REGISTRATION,T3383707919,Reconciled
77429725,YOU GLASS BOY,P,O,SONY ATV SONGS LLC,100.00,00187095633,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385161019,Reconciled
77429725,YOU GLASS BOY,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385161019,Reconciled
77429725,YOU GLASS BOY,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385161019,Reconciled
77433913,LARGE AMOUNT,P,O,SONY ATV SONGS LLC,100.00,00187095633,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385160981,Reconciled
77433913,LARGE AMOUNT,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385160981,Reconciled
77433913,LARGE AMOUNT,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",02/07/2026,WORKS REGISTRATION,T3385160981,Reconciled
77435496,FREE RISKY,P,O,UNKNOWN PUBLISHER,50.00,00288936892,"NA      ",03/04/2026,WORKS REGISTRATION,"           ",Pending Society Review
77435496,FREE RISKY,P,O,SONY ATV SONGS LLC,50.00,00187095633,"BMI     ",03/04/2026,WORKS REGISTRATION,"           ",Pending Society Review
77435496,FREE RISKY,W," ",SORRELL CASADA AARON,50.00,00816076637,"BMI     ",03/04/2026,WORKS REGISTRATION,"           ",Pending Society Review
77435496,FREE RISKY,W," ",WHITE JOSHUA CAMRON (MR),50.00,00878203414,"BMI     ",03/04/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576929,NWO,P,O,SONGS OF VYDIA,50.00,00897672070,"BMI     ",03/06/2026,WORKS REGISTRATION,"           ",
77576929,NWO,P,O,SONGS OF OPPOSITION,0.00,01125143402,"BMI     ",03/06/2026,WORKS REGISTRATION,"           ",
77576929,NWO,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",03/06/2026,WORKS REGISTRATION,"           ",
77576929,NWO,W," ",MURPHY CHRISTOPHER I MR,50.00,00886143114,"BMI     ",03/06/2026,WORKS REGISTRATION,"           ",
77576997,BIG SHO,P,O,SONGS OF VYDIA,16.66,00897672070,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576997,BIG SHO,P,O,SONGS OF OPPOSITION,0.00,01125143402,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576997,BIG SHO,W," ",SORRELL CASADA AARON,100.00,00816076637,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576997,BIG SHO,W," ",WILLIAMS KEENAN BRAXTON MR,33.34,00854749494,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576997,BIG SHO,W," ",MURPHY CHRISTOPHER I MR,16.66,00886143114,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
77576997,BIG SHO,W," ",LEWIS TROY VINCENT,33.34,00890559003,"BMI     ",03/05/2026,WORKS REGISTRATION,"           ",Pending Society Review
